record_id,run_id,database_scope,retrieval_source,retrieval_method,query_id,query_text,source_record_id,title,title_normalized,abstract,authors,first_author,publication_date,year,updated_date,doi,doi_normalized,arxiv_id,publisher,container_title,document_type,issn,isbn,volume,issue,pages,subjects,categories,license,is_open_access,landing_page_url,abstract_url,pdf_url,raw_source_file,retrieved_at_utc,relevance_score,positive_matches,negative_matches,score_explanation,topic_class,publisher_validation,publisher_validation_reason,duplicate_group_id,merged_sources,screening_status,exclusion_reason,notes,legacy_notebook_source,legacy_notebook_included,legacy_notebook_relevance_score,legacy_notebook_topic_class,legacy_notebook_query,retrieval_status,contains_quantum_term,contains_diffusion_model_term,contains_generative_term,contains_quantum_computing_context,contains_physical_diffusion_only,contains_schrodinger_only,contains_score_matching_in_unrelated_context,crossref_query_match_quality,all_sources,all_query_ids,all_source_record_ids,arxiv_source,ieee_crossref_source,springer_crossref_source,preprint_publication_link
2026-07-09T184559Z_780688a_R007218,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/s11760-024-03207-z,Mind-bridge: reconstructing visual images based on diffusion model from human brain activity,mind bridge reconstructing visual images based on diffusion model from human brain activity,,Qing Liu; Hongqing Zhu; Ning Chen; Bingcang Huang; Weiping Lu; Ying Wang,Qing Liu,2024-08-01,2024,2024-06-25,10.1007/s11760-024-03207-z,10.1007/s11760-024-03207-z,,Springer Science and Business Media LLC,"Signal, Image and Video Processing",journal-article,1863-1703; 1863-1711,,18,S1,953-963,,,https://www.springernature.com/gp/researchers/text-and-data-mining; https://www.springernature.com/gp/researchers/text-and-data-mining,True,https://doi.org/10.1007/s11760-024-03207-z,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page0.json.gz,2026-07-09T18:49:54.507459+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Science and Business Media LLC,D04807,Springer,not_screened,,,False,False,,,,retrieved,False,True,False,False,False,False,False,low,Springer,Q18,10.1007/s11760-024-03207-z,False,False,True,False
2026-07-09T184559Z_780688a_R007238,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/978-3-032-13852-1_32,Optimizing Qubit Routing with Bridge Gates: Extending Quantum Circuit Efficiency Across Arbitrary Distances,optimizing qubit routing with bridge gates extending quantum circuit efficiency across arbitrary distances,,Ward van der Schoot; Willem de Kok; Frank Phillipson,Ward van der Schoot,2026-01-01,2026,2026-02-20,10.1007/978-3-032-13852-1_32,10.1007/978-3-032-13852-1_32,,Springer Nature Switzerland,Communications in Computer and Information Science,book-chapter,1865-0929; 1865-0937,9783032138514; 9783032138521,,,320-328,,,https://www.springernature.com/gp/researchers/text-and-data-mining; https://www.springernature.com/gp/researchers/text-and-data-mining,True,https://doi.org/10.1007/978-3-032-13852-1_32,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page0.json.gz,2026-07-09T18:49:54.507788+00:00,6.0,quantum:3; \bquantum circuit(s)?\b:3,,score=6; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Nature Switzerland,D04813,Springer,not_screened,,,False,False,,,,retrieved,True,False,False,True,False,False,False,low,Springer,Q18,10.1007/978-3-032-13852-1_32,False,False,True,False
2026-07-09T184559Z_780688a_R007245,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/978-3-031-72624-8_18,EBDM: Exemplar-Guided Image Translation with Brownian-Bridge Diffusion Models,ebdm exemplar guided image translation with brownian bridge diffusion models,,Eungbean Lee; Somi Jeong; Kwanghoon Sohn,Eungbean Lee,2025-01-01,2025,2024-10-25,10.1007/978-3-031-72624-8_18,10.1007/978-3-031-72624-8_18,,Springer Nature Switzerland,Lecture Notes in Computer Science,book-chapter,0302-9743; 1611-3349,9783031726231; 9783031726248,,,306-323,,,https://www.springernature.com/gp/researchers/text-and-data-mining; https://www.springernature.com/gp/researchers/text-and-data-mining,True,https://doi.org/10.1007/978-3-031-72624-8_18,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page0.json.gz,2026-07-09T18:49:54.507904+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Nature Switzerland,D04814,Springer,not_screened,,,False,False,,,,retrieved,False,True,False,False,False,False,False,low,Springer,Q18,10.1007/978-3-031-72624-8_18,False,False,True,False
2026-07-09T184559Z_780688a_R007247,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/s11082-024-06998-0,Ultra-wideband radar cross-section reduction achieved by means of diffusion and absorption,ultra wideband radar cross section reduction achieved by means of diffusion and absorption,,Baoqin Lin; Wenzhun Huang; Jianxin Guo; Zuliang Wang; Kaibo Si; Rui Zhu,Baoqin Lin,2024-05-13,2024,2024-05-28,10.1007/s11082-024-06998-0,10.1007/s11082-024-06998-0,,Springer Science and Business Media LLC,Optical and Quantum Electronics,journal-article,1572-817X,,56,6,,,,https://www.springernature.com/gp/researchers/text-and-data-mining; https://www.springernature.com/gp/researchers/text-and-data-mining,True,https://doi.org/10.1007/s11082-024-06998-0,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page0.json.gz,2026-07-09T18:49:54.507937+00:00,6.0,quantum:3; diffusion:3,,score=6; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Science and Business Media LLC,D04815,Springer,not_screened,,,False,False,,,,retrieved,True,False,False,False,False,False,False,low,Springer,Q18,10.1007/s11082-024-06998-0,False,False,True,False
2026-07-09T184559Z_780688a_R007248,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/s11082-023-05709-5,RETRACTED ARTICLE: Effect of micro-viscosity on the rotational diffusion: pulsed laser-based time-resolved single-molecule study,retracted article effect of micro viscosity on the rotational diffusion pulsed laser based time resolved single molecule study,"<jats:title>Abstract</jats:title><jats:p>The effect of the changes in buffer concentrations or any additives like surfactants in the protein samples during the analysis on the single-biomolecule diffusion is one of the hidden points in the single-molecule time-resolved measurements. In the current work, phosphoglycerate kinase (PGK) labeled with Atto-647 has been investigated on the single molecule level while it diffuses in Na<jats:sub>2</jats:sub>CO<jats:sub>3</jats:sub> buffer at concentrations that vary from 10 mg/l up to 50 mg/l. The fluorescence lifetime of PGK labeled with Atto-647 in 50 mg/ml Na<jats:sub>2</jats:sub>CO<jats:sub>3</jats:sub> has been measured, and it was found to be 2.7 ns. The fluorescence cross correlation of the diffused protein has also been measured, which confirms that the used samples are at a single molecule level. Time decay fluorescence anisotropy has been performed for PGK labeled with Atto-647 in different concentrations of Na<jats:sub>2</jats:sub>CO<jats:sub>3</jats:sub>, and the results confirmed that there is a clear impact on the molecular translational and rotational diffusion even with slight changes in the buffer concentration.</jats:p>",Diaa Atta; Noha Gweily,Diaa Atta,2024-02-01,2024,2024-11-14,10.1007/s11082-023-05709-5,10.1007/s11082-023-05709-5,,Springer Science and Business Media LLC,Optical and Quantum Electronics,journal-article,0306-8919; 1572-817X,,56,2,,,,https://creativecommons.org/licenses/by/4.0; https://creativecommons.org/licenses/by/4.0,True,https://doi.org/10.1007/s11082-023-05709-5,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page0.json.gz,2026-07-09T18:49:54.507972+00:00,6.0,quantum:3; diffusion:3,,score=6; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Science and Business Media LLC,D04816,Springer,not_screened,,,False,False,,,,retrieved,True,False,True,False,False,False,False,medium,Springer,Q18,10.1007/s11082-023-05709-5,False,False,True,False
2026-07-09T184559Z_780688a_R007249,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/s00220-026-05682-6,Delocalization and Quantum Diffusion of Random Band Matrices in High Dimensions I: Self-energy Renormalization,delocalization and quantum diffusion of random band matrices in high dimensions i self energy renormalization,,Fan Yang; Horng-Tzer Yau; Jun Yin,Fan Yang,2026-07-01,2026,2026-06-06,10.1007/s00220-026-05682-6,10.1007/s00220-026-05682-6,,Springer Science and Business Media LLC,Communications in Mathematical Physics,journal-article,0010-3616; 1432-0916,,407,7,,,,https://www.springernature.com/gp/researchers/text-and-data-mining; https://www.springernature.com/gp/researchers/text-and-data-mining,True,https://doi.org/10.1007/s00220-026-05682-6,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page0.json.gz,2026-07-09T18:49:54.507988+00:00,6.0,quantum:3; diffusion:3,,score=6; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Science and Business Media LLC,D04817,Springer,not_screened,,,False,False,,,,retrieved,True,False,False,False,False,False,False,low,Springer,Q18,10.1007/s00220-026-05682-6,False,False,True,False
2026-07-09T184559Z_780688a_R007251,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/s11082-022-03931-1,Zn diffusion depth effect on photoresponse uniformity in InP/InGaAs avalanche photodiodes,zn diffusion depth effect on photoresponse uniformity in inp ingaas avalanche photodiodes,"<jats:title>Abstract</jats:title><jats:p>Numerical simulation of the electric field distribution and photocurrent response of a planar InP/InGaAs avalanche photodiode is presented for small variations of the multiplication width. The Zn dopant diffusion front is obtained by numerically simulating the diffusion process. The simulation results indicate that while a local peak value of the electric field is observed near the device edge, it is not associated with a significant increase in the photocurrent response. Experimental photocurrent mapping of an avalanche photodiode shows a response at the edge that is enhanced by ~ 60% compared to the centre response. Scanning electron microscope images of Zn diffused structures show that the depth is enhanced by 0.03 m at the edge, compared to the centre. Simulations of devices with varied multiplication width show that the magnitude of the increase in photocurrent expected for the observed depth enhancement is consistent with the observed photocurrent enhancement along the edge the active device.</jats:p>",A. W. Walker; S. Moisa; A. J. Springthorpe; O. J. Pitts,A. W. Walker,2022-09-01,2022,2022-08-11,10.1007/s11082-022-03931-1,10.1007/s11082-022-03931-1,,Springer Science and Business Media LLC,Optical and Quantum Electronics,journal-article,0306-8919; 1572-817X,,54,9,,,,https://creativecommons.org/licenses/by/4.0; https://creativecommons.org/licenses/by/4.0,True,https://doi.org/10.1007/s11082-022-03931-1,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page0.json.gz,2026-07-09T18:49:54.508036+00:00,6.0,quantum:3; diffusion:3,,score=6; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Science and Business Media LLC,D04818,Springer,not_screened,,,False,False,,,,retrieved,True,False,False,False,False,False,False,low,Springer,Q18,10.1007/s11082-022-03931-1,False,False,True,False
2026-07-09T184559Z_780688a_R007252,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/s10773-020-04487-0,Temperature Variation of Chaotic Optical Field in Quantum Dissipation Channel and Diffusion Channel,temperature variation of chaotic optical field in quantum dissipation channel and diffusion channel,,Chun-zao Zhang; Hong-yi Fan,Chun-zao Zhang,2020-07-01,2020,2022-10-26,10.1007/s10773-020-04487-0,10.1007/s10773-020-04487-0,,Springer Science and Business Media LLC,International Journal of Theoretical Physics,journal-article,0020-7748; 1572-9575,,59,7,2137-2146,,,https://www.springer.com/tdm; https://www.springer.com/tdm,True,https://doi.org/10.1007/s10773-020-04487-0,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page0.json.gz,2026-07-09T18:49:54.508049+00:00,6.0,quantum:3; diffusion:3,,score=6; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Science and Business Media LLC,D04819,Springer,not_screened,,,False,False,,,,retrieved,True,False,False,False,False,False,False,low,Springer,Q18,10.1007/s10773-020-04487-0,False,False,True,False
2026-07-09T184559Z_780688a_R007253,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/s00220-022-04474-y,Delocalization and Quantum Diffusion of Random Band Matrices in High Dimensions II: T-expansion,delocalization and quantum diffusion of random band matrices in high dimensions ii t expansion,,Fan Yang; Horng-Tzer Yau; Jun Yin,Fan Yang,2022-12-01,2022,2024-10-01,10.1007/s00220-022-04474-y,10.1007/s00220-022-04474-y,,Springer Science and Business Media LLC,Communications in Mathematical Physics,journal-article,0010-3616; 1432-0916,,396,2,527-622,,,https://www.springer.com/tdm; https://www.springer.com/tdm,True,https://doi.org/10.1007/s00220-022-04474-y,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page0.json.gz,2026-07-09T18:49:54.508064+00:00,6.0,quantum:3; diffusion:3,,score=6; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Science and Business Media LLC,D04820,Springer,not_screened,,,False,False,,,,retrieved,True,False,False,False,False,False,False,low,Springer,Q18,10.1007/s00220-022-04474-y,False,False,True,False
2026-07-09T184559Z_780688a_R007257,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/s11433-021-1822-9,Periodic oscillation of quantum diffusion in coupled one-dimensional systems,periodic oscillation of quantum diffusion in coupled one dimensional systems,,JinYi Jiang; YanYan Lu; Chao Wang; Rémy Mosseri; JianXin Zhong,JinYi Jiang,2022-04-01,2022,2022-06-14,10.1007/s11433-021-1822-9,10.1007/s11433-021-1822-9,,Springer Science and Business Media LLC,"Science China Physics, Mechanics &amp; Astronomy",journal-article,1674-7348; 1869-1927,,65,4,,,,https://www.springer.com/tdm; https://www.springer.com/tdm,True,https://doi.org/10.1007/s11433-021-1822-9,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page1.json.gz,2026-07-09T18:49:57.775161+00:00,6.0,quantum:3; diffusion:3,,score=6; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Science and Business Media LLC,D04823,Springer,not_screened,,,False,False,,,,retrieved,True,False,False,False,False,False,False,low,Springer,Q18,10.1007/s11433-021-1822-9,False,False,True,False
2026-07-09T184559Z_780688a_R007259,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/978-3-032-06774-6_12,Spherical Brownian Bridge Diffusion Models for Conditional Cortical Thickness Forecasting,spherical brownian bridge diffusion models for conditional cortical thickness forecasting,,Ivan Stoyanov; Fabian Bongratz; Christian Wachinger,Ivan Stoyanov,2026-01-01,2026,2026-06-03,10.1007/978-3-032-06774-6_12,10.1007/978-3-032-06774-6_12,,Springer Nature Switzerland,Lecture Notes in Computer Science,book-chapter,0302-9743; 1611-3349,9783032067739; 9783032067746,,,150-162,,,https://www.springernature.com/gp/researchers/text-and-data-mining; https://www.springernature.com/gp/researchers/text-and-data-mining,True,https://doi.org/10.1007/978-3-032-06774-6_12,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page1.json.gz,2026-07-09T18:49:57.775195+00:00,9.0,diffusion:3; \bdiffusion model(s)?\b:6,,score=9; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Nature Switzerland,D04825,Springer,not_screened,,,False,False,,,,retrieved,False,True,False,False,False,False,False,low,Springer,Q18,10.1007/978-3-032-06774-6_12,False,False,True,False
2026-07-09T184559Z_780688a_R007261,2026-07-09T184559Z_780688a,Springer,Crossref,Crossref DOI-prefix search,Q18,"quantum ""Schrodinger bridge"" diffusion",10.1007/978-3-032-13855-2_23,Quantum Algorithm for Anisotropic Diffusion and Convection Equations with Vector Norm Scaling,quantum algorithm for anisotropic diffusion and convection equations with vector norm scaling,,Julien Zylberman; Thibault Fredon; Nuno F. Loureiro; Fabrice Debbasch,Julien Zylberman,2026-01-01,2026,2026-02-04,10.1007/978-3-032-13855-2_23,10.1007/978-3-032-13855-2_23,,Springer Nature Switzerland,Communications in Computer and Information Science,book-chapter,1865-0929; 1865-0937,9783032138545; 9783032138552,,,255-263,,,https://www.springernature.com/gp/researchers/text-and-data-mining; https://www.springernature.com/gp/researchers/text-and-data-mining,True,https://doi.org/10.1007/978-3-032-13855-2_23,,,data/raw/2026-07-09T184559Z_780688a/springer_crossref/Q18_10_1007_page1.json.gz,2026-07-09T18:49:57.775239+00:00,6.0,quantum:3; diffusion:3,,score=6; positives=2; negatives=0,,valid,DOI prefix matches 10.1007; publisher=Springer Nature Switzerland,D04826,Springer,not_screened,,,False,False,,,,retrieved,True,False,False,False,False,False,False,low,Springer,Q18,10.1007/978-3-032-13855-2_23,False,False,True,False
