duplicate_group_id,record_id,kept_record_id,database_scope,doi_normalized,title_normalized
D00734,2026-07-09T184559Z_780688a_R001129,2026-07-09T184559Z_780688a_R000929,IEEE,10.1109/qce60285.2024.10366,interaction techniques for user friendly interfaces for gate based quantum computing
D00735,2026-07-09T184559Z_780688a_R000930,2026-07-09T184559Z_780688a_R000930,IEEE,10.1109/tqe.2023.3301899,machine learning based qubit allocation for error reduction in quantum circuits
D00735,2026-07-09T184559Z_780688a_R001130,2026-07-09T184559Z_780688a_R000930,IEEE,10.1109/tqe.2023.3301899,machine learning based qubit allocation for error reduction in quantum circuits
D00736,2026-07-09T184559Z_780688a_R000931,2026-07-09T184559Z_780688a_R000931,IEEE,10.1109/qce65121.2025.10493,towards a measurement based quantum computing architecture using continuous variable optical qubits
D00736,2026-07-09T184559Z_780688a_R001131,2026-07-09T184559Z_780688a_R000931,IEEE,10.1109/qce65121.2025.10493,towards a measurement based quantum computing architecture using continuous variable optical qubits
D00737,2026-07-09T184559Z_780688a_R000932,2026-07-09T184559Z_780688a_R000932,IEEE,10.1109/wcsp58612.2023.10404414,full quantum one way function based on quantum hypergraph state
D00737,2026-07-09T184559Z_780688a_R001132,2026-07-09T184559Z_780688a_R000932,IEEE,10.1109/wcsp58612.2023.10404414,full quantum one way function based on quantum hypergraph state
D00738,2026-07-09T184559Z_780688a_R000933,2026-07-09T184559Z_780688a_R000933,IEEE,10.1109/jstqe.2025.3529834,high precision time resolution spad array readout circuit based on event driven
D00738,2026-07-09T184559Z_780688a_R001133,2026-07-09T184559Z_780688a_R000933,IEEE,10.1109/jstqe.2025.3529834,high precision time resolution spad array readout circuit based on event driven
D00738,2026-07-09T184559Z_780688a_R002124,2026-07-09T184559Z_780688a_R000933,IEEE,10.1109/jstqe.2025.3529834,high precision time resolution spad array readout circuit based on event driven
D00739,2026-07-09T184559Z_780688a_R000934,2026-07-09T184559Z_780688a_R000934,IEEE,10.1109/edge53862.2021.00016,six factors score based match making based on priority and preemption for resource allocation in edge computing
D00739,2026-07-09T184559Z_780688a_R001134,2026-07-09T184559Z_780688a_R000934,IEEE,10.1109/edge53862.2021.00016,six factors score based match making based on priority and preemption for resource allocation in edge computing
D00740,2026-07-09T184559Z_780688a_R000935,2026-07-09T184559Z_780688a_R000935,IEEE,10.1109/jqe.2020.2982249,refractive index sensing research on multi fano based plasmonic mdm resonant system with water based dielectric
D00740,2026-07-09T184559Z_780688a_R001135,2026-07-09T184559Z_780688a_R000935,IEEE,10.1109/jqe.2020.2982249,refractive index sensing research on multi fano based plasmonic mdm resonant system with water based dielectric
D00741,2026-07-09T184559Z_780688a_R000936,2026-07-09T184559Z_780688a_R000936,IEEE,10.1109/ictc52510.2021.9620808,error distribution based anomaly score for forecasting based anomaly detection of pv systems
D00741,2026-07-09T184559Z_780688a_R001136,2026-07-09T184559Z_780688a_R000936,IEEE,10.1109/ictc52510.2021.9620808,error distribution based anomaly score for forecasting based anomaly detection of pv systems
D00742,2026-07-09T184559Z_780688a_R000937,2026-07-09T184559Z_780688a_R000937,IEEE,10.1109/icsscna68616.2026.11546978,quantum enhanced secure communication integrating quantum entanglement based secure channels with xor based encryption for resilient data exchange
D00742,2026-07-09T184559Z_780688a_R001137,2026-07-09T184559Z_780688a_R000937,IEEE,10.1109/icsscna68616.2026.11546978,quantum enhanced secure communication integrating quantum entanglement based secure channels with xor based encryption for resilient data exchange
D00743,2026-07-09T184559Z_780688a_R000938,2026-07-09T184559Z_780688a_R000938,IEEE,10.1109/dsc63325.2024.00032,quantum guard pioneering quantum based malware defense for iot devices
D00743,2026-07-09T184559Z_780688a_R001138,2026-07-09T184559Z_780688a_R000938,IEEE,10.1109/dsc63325.2024.00032,quantum guard pioneering quantum based malware defense for iot devices
D00744,2026-07-09T184559Z_780688a_R000939,2026-07-09T184559Z_780688a_R000939,IEEE,10.1109/qce60285.2024.20457,developing a framework for personalized video based quantum information science education
D00744,2026-07-09T184559Z_780688a_R001139,2026-07-09T184559Z_780688a_R000939,IEEE,10.1109/qce60285.2024.20457,developing a framework for personalized video based quantum information science education
D00745,2026-07-09T184559Z_780688a_R000940,2026-07-09T184559Z_780688a_R000940,IEEE,10.1109/qce60285.2024.10390,quantum support vector machine based classification of gps signal reception conditions
D00745,2026-07-09T184559Z_780688a_R001140,2026-07-09T184559Z_780688a_R000940,IEEE,10.1109/qce60285.2024.10390,quantum support vector machine based classification of gps signal reception conditions
D00746,2026-07-09T184559Z_780688a_R000941,2026-07-09T184559Z_780688a_R000941,IEEE,10.1109/q-se59154.2023.00007,mcbeth a measurement based quantum programming language
D00746,2026-07-09T184559Z_780688a_R001141,2026-07-09T184559Z_780688a_R000941,IEEE,10.1109/q-se59154.2023.00007,mcbeth a measurement based quantum programming language
D00747,2026-07-09T184559Z_780688a_R000942,2026-07-09T184559Z_780688a_R000942,IEEE,10.1109/qccl65142.2025.11157954,rapid parameter estimation in quantum systems using observer based technique
D00747,2026-07-09T184559Z_780688a_R001142,2026-07-09T184559Z_780688a_R000942,IEEE,10.1109/qccl65142.2025.11157954,rapid parameter estimation in quantum systems using observer based technique
D00748,2026-07-09T184559Z_780688a_R000943,2026-07-09T184559Z_780688a_R000943,IEEE,10.1109/icmla55696.2022.00056,score based image to image regression with synchronized diffusion
D00748,2026-07-09T184559Z_780688a_R001143,2026-07-09T184559Z_780688a_R000943,IEEE,10.1109/icmla55696.2022.00056,score based image to image regression with synchronized diffusion
D00748,2026-07-09T184559Z_780688a_R003198,2026-07-09T184559Z_780688a_R000943,IEEE,10.1109/icmla55696.2022.00056,score based image to image regression with synchronized diffusion
D00749,2026-07-09T184559Z_780688a_R000944,2026-07-09T184559Z_780688a_R000944,IEEE,10.1109/iccst53801.2021.00108,a movie score prediction model based on xgboost algorithm
D00749,2026-07-09T184559Z_780688a_R001144,2026-07-09T184559Z_780688a_R000944,IEEE,10.1109/iccst53801.2021.00108,a movie score prediction model based on xgboost algorithm
D00750,2026-07-09T184559Z_780688a_R000945,2026-07-09T184559Z_780688a_R000945,IEEE,10.1109/qce60285.2024.00123,quasi a scalable and reliable quantum simulation based equivalence checking framework
D00750,2026-07-09T184559Z_780688a_R001148,2026-07-09T184559Z_780688a_R000945,IEEE,10.1109/qce60285.2024.00123,quasi a scalable and reliable quantum simulation based equivalence checking framework
D00751,2026-07-09T184559Z_780688a_R000946,2026-07-09T184559Z_780688a_R000946,IEEE,10.1109/qcnc69040.2026.00074,task concurrency and compatibility in measurement based quantum networks
D00751,2026-07-09T184559Z_780688a_R001145,2026-07-09T184559Z_780688a_R000946,IEEE,10.1109/qcnc69040.2026.00074,task concurrency and compatibility in measurement based quantum networks
D00752,2026-07-09T184559Z_780688a_R000947,2026-07-09T184559Z_780688a_R000947,IEEE,10.1109/icsgce67490.2025.11380609,optimization scheduling strategy for microgrid based on credit score demand response
D00752,2026-07-09T184559Z_780688a_R001146,2026-07-09T184559Z_780688a_R000947,IEEE,10.1109/icsgce67490.2025.11380609,optimization scheduling strategy for microgrid based on credit score demand response
D00753,2026-07-09T184559Z_780688a_R000948,2026-07-09T184559Z_780688a_R000948,IEEE,10.1109/fuzz45933.2021.9494347,an score index for hesitant fuzzy sets based on the choquet integral
D00753,2026-07-09T184559Z_780688a_R001147,2026-07-09T184559Z_780688a_R000948,IEEE,10.1109/fuzz45933.2021.9494347,an score index for hesitant fuzzy sets based on the choquet integral
D00754,2026-07-09T184559Z_780688a_R000949,2026-07-09T184559Z_780688a_R000949,IEEE,10.1109/ijcnn60899.2024.10651529,progressive neural predictor with score based sampling
D00754,2026-07-09T184559Z_780688a_R001149,2026-07-09T184559Z_780688a_R000949,IEEE,10.1109/ijcnn60899.2024.10651529,progressive neural predictor with score based sampling
D00755,2026-07-09T184559Z_780688a_R000950,2026-07-09T184559Z_780688a_R000950,IEEE,10.1109/qce57702.2023.00031,more measurement and correlation based variational quantum circuit for multi classification
D00755,2026-07-09T184559Z_780688a_R001150,2026-07-09T184559Z_780688a_R000950,IEEE,10.1109/qce57702.2023.00031,more measurement and correlation based variational quantum circuit for multi classification
D00755,2026-07-09T184559Z_780688a_R002061,2026-07-09T184559Z_780688a_R000950,IEEE,10.1109/qce57702.2023.00031,more measurement and correlation based variational quantum circuit for multi classification
D00755,2026-07-09T184559Z_780688a_R002433,2026-07-09T184559Z_780688a_R000950,IEEE,10.1109/qce57702.2023.00031,more measurement and correlation based variational quantum circuit for multi classification
D00756,2026-07-09T184559Z_780688a_R000951,2026-07-09T184559Z_780688a_R000951,IEEE,10.1109/ichci54629.2021.00032,research on test score entry app based on dl
D00756,2026-07-09T184559Z_780688a_R001151,2026-07-09T184559Z_780688a_R000951,IEEE,10.1109/ichci54629.2021.00032,research on test score entry app based on dl
D00757,2026-07-09T184559Z_780688a_R000952,2026-07-09T184559Z_780688a_R000952,IEEE,10.1109/wsa65299.2025.11202793,enhancements in score based channel estimation for real time wireless systems
D00757,2026-07-09T184559Z_780688a_R001152,2026-07-09T184559Z_780688a_R000952,IEEE,10.1109/wsa65299.2025.11202793,enhancements in score based channel estimation for real time wireless systems
D00758,2026-07-09T184559Z_780688a_R000953,2026-07-09T184559Z_780688a_R000953,IEEE,10.1109/gcce62371.2024.10760707,emotion dependent speaker verification based on score integration
D00758,2026-07-09T184559Z_780688a_R001153,2026-07-09T184559Z_780688a_R000953,IEEE,10.1109/gcce62371.2024.10760707,emotion dependent speaker verification based on score integration
D00759,2026-07-09T184559Z_780688a_R000954,2026-07-09T184559Z_780688a_R000954,IEEE,10.1109/ictei60496.2023.00148,score calculation method of learning behavior based on big data technology and mathematical algorithm
D00759,2026-07-09T184559Z_780688a_R001154,2026-07-09T184559Z_780688a_R000954,IEEE,10.1109/ictei60496.2023.00148,score calculation method of learning behavior based on big data technology and mathematical algorithm
D00760,2026-07-09T184559Z_780688a_R000955,2026-07-09T184559Z_780688a_R000955,IEEE,10.1109/qce65121.2025.10432,lcu based synthesis of rotation gates for fault tolerant quantum computing
D00760,2026-07-09T184559Z_780688a_R001155,2026-07-09T184559Z_780688a_R000955,IEEE,10.1109/qce65121.2025.10432,lcu based synthesis of rotation gates for fault tolerant quantum computing
D00761,2026-07-09T184559Z_780688a_R000956,2026-07-09T184559Z_780688a_R000956,IEEE,10.1109/qce65121.2025.10453,learning based quantum compilation translating qasm to qir with codebert
D00761,2026-07-09T184559Z_780688a_R001156,2026-07-09T184559Z_780688a_R000956,IEEE,10.1109/qce65121.2025.10453,learning based quantum compilation translating qasm to qir with codebert
D00762,2026-07-09T184559Z_780688a_R001157,2026-07-09T184559Z_780688a_R001157,IEEE,10.1109/cdc45484.2021.9683765,from the heisenberg to the schrodinger picture quantum stochastic processes and process tensors
D00762,2026-07-09T184559Z_780688a_R003390,2026-07-09T184559Z_780688a_R001157,IEEE,10.1109/cdc45484.2021.9683765,from the heisenberg to the schrodinger picture quantum stochastic processes and process tensors
D00763,2026-07-09T184559Z_780688a_R001158,2026-07-09T184559Z_780688a_R001158,IEEE,10.1109/icassp55912.2026.11460455,structure aware diffusion schrodinger bridge
D00763,2026-07-09T184559Z_780688a_R003357,2026-07-09T184559Z_780688a_R001158,IEEE,10.1109/icassp55912.2026.11460455,structure aware diffusion schrodinger bridge
D00763,2026-07-09T184559Z_780688a_R003573,2026-07-09T184559Z_780688a_R001158,IEEE,10.1109/icassp55912.2026.11460455,structure aware diffusion schrodinger bridge
D00764,2026-07-09T184559Z_780688a_R001159,2026-07-09T184559Z_780688a_R001159,IEEE,10.1109/lcsys.2023.3326836,on the contraction coefficient of the schrodinger bridge for stochastic linear systems
D00764,2026-07-09T184559Z_780688a_R003380,2026-07-09T184559Z_780688a_R001159,IEEE,10.1109/lcsys.2023.3326836,on the contraction coefficient of the schrodinger bridge for stochastic linear systems
D00765,2026-07-09T184559Z_780688a_R001160,2026-07-09T184559Z_780688a_R001160,IEEE,10.1109/twc.2025.3555685,electromagnetic property sensing and channel reconstruction based on diffusion schrodinger bridge in isac
D00765,2026-07-09T184559Z_780688a_R003359,2026-07-09T184559Z_780688a_R001160,IEEE,10.1109/twc.2025.3555685,electromagnetic property sensing and channel reconstruction based on diffusion schrodinger bridge in isac
D00765,2026-07-09T184559Z_780688a_R003600,2026-07-09T184559Z_780688a_R001160,IEEE,10.1109/twc.2025.3555685,electromagnetic property sensing and channel reconstruction based on diffusion schrodinger bridge in isac
D00766,2026-07-09T184559Z_780688a_R001161,2026-07-09T184559Z_780688a_R001161,IEEE,10.1109/cvpr52734.2025.02377,a unified latent schrodinger bridge diffusion model for unsupervised anomaly detection and localization
D00766,2026-07-09T184559Z_780688a_R003358,2026-07-09T184559Z_780688a_R001161,IEEE,10.1109/cvpr52734.2025.02377,a unified latent schrodinger bridge diffusion model for unsupervised anomaly detection and localization
D00766,2026-07-09T184559Z_780688a_R003594,2026-07-09T184559Z_780688a_R001161,IEEE,10.1109/cvpr52734.2025.02377,a unified latent schrodinger bridge diffusion model for unsupervised anomaly detection and localization
D00767,2026-07-09T184559Z_780688a_R001163,2026-07-09T184559Z_780688a_R001163,IEEE,10.1109/icassp48485.2024.10446145,motion latent diffusion for stochastic trajectory prediction
D00767,2026-07-09T184559Z_780688a_R001360,2026-07-09T184559Z_780688a_R001163,IEEE,10.1109/icassp48485.2024.10446145,motion latent diffusion for stochastic trajectory prediction
D00768,2026-07-09T184559Z_780688a_R001164,2026-07-09T184559Z_780688a_R001164,IEEE,10.1109/icassp49660.2025.10889551,sgrand stochastic graph neural diffusion
D00768,2026-07-09T184559Z_780688a_R001361,2026-07-09T184559Z_780688a_R001164,IEEE,10.1109/icassp49660.2025.10889551,sgrand stochastic graph neural diffusion
D00769,2026-07-09T184559Z_780688a_R001165,2026-07-09T184559Z_780688a_R001165,IEEE,10.1109/lwc.2025.3617170,diffusion schrodinger bridge based channel estimation for mimo isac systems
D00769,2026-07-09T184559Z_780688a_R003360,2026-07-09T184559Z_780688a_R001165,IEEE,10.1109/lwc.2025.3617170,diffusion schrodinger bridge based channel estimation for mimo isac systems
D00769,2026-07-09T184559Z_780688a_R003616,2026-07-09T184559Z_780688a_R001165,IEEE,10.1109/lwc.2025.3617170,diffusion schrodinger bridge based channel estimation for mimo isac systems
D00770,2026-07-09T184559Z_780688a_R001166,2026-07-09T184559Z_780688a_R001166,IEEE,10.1109/dd49902.2020.9274653,wave effects in stochastic time lagging reaction diffusion model of quorum sensing in bacterial populations
